SIREN,SIRET,Nom société,Enseigne,Catégorie entreprise,Forme juridique,Date création,Code NAF,Libellé NAF,Tranche effectifs,Adresse,Code postal,Ville,Site web,Email générique,Téléphone standard,Nom dirigeant,Prénom dirigeant,Fonction dirigeant,Email dirigeant,Téléphone dirigeant,LinkedIn dirigeant,LinkedIn société,Spécialité Santé,Spécialité Prévoyance,Spécialité IARD,Spécialité Auto,Spécialité RC Pro,Spécialité Entreprises,Spécialité Collectives,Spécialité Particuliers,Nb collaborateurs estimé,Niveau digitalisation,ICP Score,Priorité,Potentiel,Statut prospection,Canal,Date premier contact,Dernier contact,Relance prévue,Démo réalisée,Proposition envoyée,Closing estimé,Notes
520050972,52005097200063,[ND],[ND],PME,1000,2010-02-04,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],MESNIL-ROC'H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520056466,52005646600045,[ND],[ND],PME,1000,2009-12-31,66.22Z,66.22Y,01,[ND] [ND] [ND],[ND],QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520138322,52013832200026,,MARTIN LAURENT,PME,1000,2010-03-05,66.22Z,66.22Y,01,6 RUE VICTOR HUGO,29120,PONT-L'ABBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520366964,52036696400069,AGENCE CENTRALE,BARRAINE IMMO,PME,5710,2010-02-09,68.32A,66.22Y,12,20 RUE HENRY DE MONFREID,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520439571,52043957100024,LOUIZEMA,,PME,5710,2010-01-28,66.22Z,66.22Y,NN,3 RUE CODILO,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520595521,52059552100037,KERGRIST COURTAGE ET CONSEILS,,PME,5499,2010-01-01,66.22Z,66.22Y,NN,22 AV DE L ECHAPT,22100,DINAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520656398,52065639800010,SOLAE PREVOYANCE,,ETI,5710,2010-03-01,66.22Z,66.22Y,11,107 AVENUE HENRI FREVILLE,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520656398,52065639800036,SOLAE PREVOYANCE,,ETI,5710,2010-03-01,66.22Z,66.22Y,11,22 RUE PASTEUR,35530,SERVON-SUR-VILAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520818477,52081847700017,,,PME,1000,2010-03-01,66.22Z,66.22Y,NN,26 ROUTE DE KERNU,22700,LOUANNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521007963,52100796300015,ASSUR GROUP,,PME,5499,2010-03-01,66.22Z,66.22Y,NN,101 RUE DE GOUEDIC,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521018523,52101852300022,,,PME,1000,2010-04-09,66.22Z,66.22Y,NN,45 ALLEE DU BOIS,29170,SAINT-EVARZEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521387076,52138707600032,,,PME,1000,2010-03-09,66.22Z,66.22Y,NN,2 RUE DE PRE CLOS,35500,VITRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521387076,52138707600040,,,PME,1000,2010-03-09,66.22Z,66.22Y,NN,21 RUE DE PARIS,35220,CHATEAUBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521598227,52159822700028,,,PME,1000,2010-04-07,66.22Z,66.22Y,NN,3 BD JOBERT,22400,LAMBALLE-ARMOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521598227,52159822700036,,ASSURANCES DE PENTHIEVRE,PME,1000,2010-04-07,66.22Z,66.22Y,NN,23 RUE DE PENTHIEVRE,22120,YFFINIAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521598227,52159822700044,,ASSURANCE DE PENTHIEVRE,PME,1000,2010-04-07,66.22Z,66.22Y,NN,4 RUE DU COMBAT DES TRENTE,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521693374,52169337400030,ADELIE ASSURANCES,,PME,5710,2010-04-02,66.22Z,66.22Y,03,47 RUE DE LA PIE,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522193200,52219320000022,,,PME,1000,2010-07-01,66.22Z,66.22Y,02,2 RUE DES PONTS SAINT-MICHEL,22200,GUINGAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522193200,52219320000030,,,PME,1000,2010-07-01,66.22Z,66.22Y,02,21 PLACE DU GUESCLIN,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522371210,52237121000033,,AXA,PME,1000,2010-06-01,66.22Z,66.22Y,02,19 AVENUE DE LA LIBERATION,56700,HENNEBONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522371210,52237121000041,,AXA,PME,1000,2010-06-01,66.22Z,66.22Y,02,5 RUE GAL DUBAIL,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522450956,52245095600027,,,PME,1000,2010-06-01,66.22Z,66.22Y,NN,12 PLACE SAINT MICHEL,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522493402,52249340200021,,,PME,1000,2010-05-15,66.22Z,66.22Y,NN,31 RUE PARK LANN,56850,CAUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522635051,52263505100025,,,PME,1000,2010-04-28,66.22Z,66.22Y,02,RUE POHER,56320,LE FAOUET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522942721,52294272100021,CELTIQUE PROTECTION SOCIALE,,PME,5499,2010-06-07,66.22Z,66.22Y,01,3 RUE MOISE LE BIHAN,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522942721,52294272100039,CELTIQUE PROTECTION SOCIALE,,PME,5499,2010-06-07,66.22Z,66.22Y,01,4 RUE DU BORDAGE,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523102754,52310275400034,ACTIVE COURTAGE,,PME,5499,2010-07-01,66.22Z,66.22Y,01,RUE DOCTEUR JOSEPH AUDIC,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523173839,52317383900011,,AXA,PME,1000,2010-06-14,66.22Z,66.22Y,NN,5 RUE DE LA BUTINAIS,35890,BOURG-DES-COMPTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523324614,52332461400032,,SWISS LIFE,PME,1000,2010-07-01,66.22Z,66.22Y,01,86 AVENUE DE LA GARE,29900,CONCARNEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523324614,52332461400040,,SWISS LIFE,PME,1000,2010-07-01,66.22Z,66.22Y,01,18 QUAI COMMANDANT MALBERT,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523498475,52349847500038,AGENCE GILOIS-ROUAULT,,PME,2310,2010-06-01,66.22Z,66.22Y,11,16 GR GRANDE RUE,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523498475,52349847500053,AGENCE GILOIS-ROUAULT,,PME,2310,2010-06-01,66.22Z,66.22Y,11,4 PL BONABRY,35480,GUIPRY-MESSAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523498475,52349847500061,AGENCE GILOIS-ROUAULT,,PME,2310,2010-06-01,66.22Z,66.22Y,11,47 RUE DU PUITS MAUGER,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523498475,52349847500079,AGENCE GILOIS-ROUAULT,,PME,2310,2010-06-01,66.22Z,66.22Y,11,1 AVENUE DU GENERAL DE GAULLE,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523539658,52353965800014,,,PME,1000,2010-07-02,66.22Z,66.22Y,NN,3 RUE PIERRE MENDES-FRANCE,56530,QUEVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523677235,52367723500021,CABINET MOREL D'ASSURANCES DE PERSONNES - C.M.A.P,KER ASSURANCE,PME,5499,2010-07-10,66.22Z,66.22Y,NN,16 RUE DE JOUANET,35700,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523715399,52371539900037,A.F.D. COURTAGE D'ASSURANCES,,PME,5499,2010-07-01,66.22Z,66.22Y,03,8 RUE ANDRE AMPERE,56260,LARMOR-PLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523834232,52383423200028,,ERIC LOCQUE ASSURANCES,PME,1000,2010-07-01,66.22Z,66.22Y,NN,12  LA MORMAZIERE,56490,GUILLIERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523897999,52389799900034,,,PME,1000,2010-07-15,66.22Z,66.22Y,NN,37 RUE DE CADELAC,22600,LOUDEAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523897999,52389799900042,,,PME,1000,2010-07-15,66.22Z,66.22Y,NN,37 RUE DU GENERAL DE GAULLE,22150,PLOUGUENAST-LANGAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524114600,52411460000108,KEREIS SOLUTIONS,,ETI,5710,2010-08-01,66.22Z,66.22Y,12,22 RUE RAOUL DAUTRY,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524117058,52411705800023,MALOAN FINANCE,EURL MALOAN FINANCE,PME,5499,2010-08-01,66.22Z,66.22Y,NN,2  LE PETIT BOUCHON,56260,LARMOR-PLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524364429,52436442900026,ACD'AS,,PME,5499,2010-07-09,66.22Z,66.22Y,02,RUE LAVOISIER,56450,THEIX-NOYALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524497963,52449796300057,CARA FINANCES,,PME,5499,2010-08-02,66.22Z,66.22Y,01,2 SQUARE DE L'ALBATROS,29850,GOUESNOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524625332,52462533200019,,ALLARD ASSURANCES,PME,1000,2010-09-01,66.22Z,66.22Y,NN,14 RUE SAINT YVES,22260,PONTRIEUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524799335,52479933500020,,,PME,1000,2010-09-07,66.22Z,66.22Y,NN,12 PLACE DE LA DUCHESSE ANNE,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525368213,52536821300027,,AXA,PME,1000,2010-11-01,66.22Z,66.22Y,NN,7 RUE SAINT MEDARD,35250,SAINT AUBIN D'AUBIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528511587,52851158700024,,,PME,1000,2011-01-01,66.22Z,66.22Y,02,46 ROUTE DE NANTES,56860,SENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528528177,52852817700025,SARL CABINET PHILIPPE GUERIN ET XAVIER,GENERALI,PME,5499,2010-11-22,66.22Z,66.22Y,NN,53 RUE VERDEREL,29250,SAINT-POL-DE-LEON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528528177,52852817700033,SARL CABINET PHILIPPE GUERIN ET XAVIER,,PME,5499,2010-11-22,66.22Z,66.22Y,NN,47 RUE DE BREST,29600,MORLAIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528741358,52874135800048,[ND],[ND],PME,1000,2011-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528785728,52878572800023,,,PME,1000,2010-12-01,66.22Z,66.22Y,NN,12 RUE FRANCOIS ROBIN,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528854128,52885412800022,,,PME,1000,2010-11-01,66.22Z,66.22Y,NN,34 RUE BERTRAND DUGUESCLIN,56400,BRECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528872146,52887214600014,BMD ASSURANCES,,PME,5499,2010-11-01,66.22Z,66.22Y,02,5 RUE AMIRAL RONARC'H,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529006306,52900630600011,,CABINET FONTAINE ET BERTEL,PME,1000,2011-01-01,66.22Z,66.22Y,NN,14 RUE DU PATIS TATELIN,35700,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529040602,52904060200029,SARL HM ASSURANCES,,PME,5499,2010-12-03,66.22Z,66.22Y,NN,1 RUE DU PORTAIL VERT,35360,MONTAUBAN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529214306,52921430600019,,AXA,PME,1000,2011-01-03,66.22Z,66.22Y,NN,RUE DE ROHAN,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529337479,52933747900040,[ND],[ND],PME,1000,2011-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],ERGUE-GABERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529549545,52954954500042,SAS ASSUREURS ANALYSTES ASSOCIES,PRO-ASSURANCE-A3-ASSUREURS ANALYSTES ASSOCIES,PME,5710,2010-12-27,66.22Z,66.22Y,NN,20 RUE DE BREST,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529626277,52962627700014,,AXA,PME,1000,2011-01-02,66.22Z,66.22Y,01,7 RUE SAINT-POL ROUX,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530043991,53004399100047,,,PME,1000,2011-04-01,66.22Z,66.22Y,02,38 RUE DU CHATEAU,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530481985,53048198500014,AUDO THIBAULT,,PME,2210,2011-01-01,66.22Z,66.22Y,01,RUE DE ROHAN,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530548460,53054846000019,GINET KERVRAN,,PME,2310,2011-01-01,66.22Z,66.22Y,NN,3 RUE FENELON,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530655570,53065557000022,,,PME,1000,2011-02-01,66.22Z,66.22Y,NN,7 RUE DE LA FORET,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530675461,53067546100012,,,PME,1000,2011-02-18,66.22Z,66.22Y,NN,12 RUE CALE DE CHANCORS,35890,LAILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530735984,53073598400029,LA FINANCIERE D'EMERAUDE,,PME,5710,2011-02-21,66.22Z,66.22Y,01,188 RUE DE BREST,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530761451,53076145100018,,,PME,1000,2011-03-07,66.22Z,66.22Y,NN,RUE GALABERT,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530762061,53076206100030,[ND],[ND],PME,1000,2011-02-18,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],BOBITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530800713,53080071300048,,,PME,1000,2011-02-17,66.22Z,66.22Y,NN,1 RUE DES ASTURIES,29520,CHATEAUNEUF-DU-FAOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530800713,53080071300055,,,PME,1000,2011-02-17,66.22Z,66.22Y,NN,3 RUE DE LA MAIRIE,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530943984,53094398400027,,PIERRE LAUNAY COURTAGE,PME,1000,2011-03-08,66.22Z,66.22Y,NN,39 AVENUE GEORGES-HENRI RIVIERE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531019792,53101979200021,,,PME,1000,2008-04-02,66.22Z,66.22Y,NN,30 LIEU DIT LEZEVARCH,56700,MERLEVENEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531068591,53106859100019,,CABINET LE GALL - GENERALI,PME,1000,2011-01-01,66.22Z,66.22Y,NN,126 RUE DU MARECHAL JOFFRE,22700,PERROS-GUIREC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531092682,53109268200024,BRETAGNE ASSURANCE,,PME,5710,2011-03-01,66.22Z,66.22Y,NN,1 PLACE DU DOSSEN,29600,MORLAIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531118917,53111891700024,,AGENT GENERAL AXA FRANCE,PME,1000,2011-04-01,66.22Z,66.22Y,NN,2 RUE DES COMPAGNONS D EMMAUS,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531226793,53122679300044,MLT PATRIMOINE,,PME,5499,2011-04-01,66.22Z,66.22Y,NN,145 RUE DE QUIMPER,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531515716,53151571600029,,ALLIANZ,PME,1000,2010-12-31,66.22Z,66.22Y,NN,40 RUE DE CARNEL,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531515716,53151571600037,,ALLIANZ,PME,1000,2010-12-31,66.22Z,66.22Y,NN,1 PLACE LOTH,56160,GUEMENE-SUR-SCORFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531541530,53154153000048,,,PME,1000,2011-02-24,66.22Z,66.22Y,NN,22 ALLEE DU TROMEUR,29800,PLOUEDERN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531986628,53198662800026,,,PME,1000,2011-05-10,66.22Z,66.22Y,NN,8 BOULEVARD PATRICE DUMAINE DE LA JOSSERIE,35740,PACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532403037,53240303700015,,,PME,1000,2011-07-01,66.22Z,66.22Y,02,31 RUE DE KERFEUNTEUN,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532616737,53261673700039,AMETYS,,PME,5710,2011-03-31,66.22Z,66.22Y,NN,46 RUE ERIC TABARLY,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532911088,53291108800021,,,PME,1000,2011-07-01,66.22Z,66.22Y,01,1 PLACE DU DOSSEN,29600,MORLAIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533165627,53316562700019,,AXA,PME,1000,2011-07-01,66.22Z,66.22Y,NN,23 QUAI CHATEAUBRIAND,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533284048,53328404800022,,MAR FINANCES,PME,1000,2011-07-01,66.22Z,66.22Y,NN,32 BOULEVARD LEON BLUM,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533540647,53354064700039,,,PME,1000,2011-08-01,66.22Z,66.22Y,NN,10 RUE SAINT-NICOLAS,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533577797,53357779700038,CABINET AB2C,,PME,5710,2011-07-11,66.22Z,66.22Y,NN,22 RUE DE LA RIGOURDIERE,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533768677,53376867700023,,MANDATAIRE D'ASSURANCE,PME,1000,2011-07-25,66.22Z,66.22Y,NN,11 CHEMIN DE KERBEN,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533769758,53376975800038,[ND],[ND],PME,1000,2011-06-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],LANESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533769758,53376975800046,[ND],[ND],PME,1000,2011-06-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533902144,53390214400047,,,PME,1000,2011-07-01,66.22Z,66.22Y,NN,ESPACE QUARTIER LIBRE,35520,MELESSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533902144,53390214400062,,,PME,1000,2011-07-01,66.22Z,66.22Y,NN,9 AVENUE DU MARECHAL LECLERC,35310,MORDELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533902144,53390214400070,,,PME,1000,2011-07-01,66.22Z,66.22Y,NN,9 RUE MALAKOFF,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534217096,53421709600013,[ND],[ND],PME,1000,2011-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],YFFINIAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534217096,53421709600039,[ND],[ND],PME,1000,2011-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],LAMBALLE-ARMOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534680152,53468015200012,,J. PAUMIER ET O. GUILLEMOT,PME,1000,2011-10-01,66.22Z,66.22Y,NN,4 RUE NOTRE-DAME,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534684493,53468449300016,,J.PAUMIER ET O.GUILLEMOT,PME,1000,2011-10-01,66.22Z,66.22Y,NN,4 RUE NOTRE-DAME,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534719505,53471950500016,CLS COURTAGE,CLS COURTAGE,PME,5499,2011-08-17,66.22Z,66.22Y,NN,LES HAUTS DE LA GAGNERIE,35130,LA SELLE-GUERCHAISE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534899216,53489921600012,SPEC J PAUMIER ET O GUILLEMOT,,PME,2310,2011-10-01,66.22Z,66.22Y,NN,4 RUE NOTRE-DAME,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534900170,53490017000034,DEPHI COURTAGE,,PME,5499,2011-10-01,66.22Z,66.22Y,NN,106 BOULEVARD DE LAVAL,35500,VITRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535011670,53501167000051,[ND],[ND],PME,1000,2011-09-29,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],AURAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535360630,53536063000037,,,PME,1000,2011-10-17,66.22Z,66.22Y,NN,26 RUE DU FORT BLOQUE,56270,PLOEMEUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537447211,53744721100013,,,PME,1000,2012-01-01,66.22Z,66.22Y,NN,30 BOULEVARD FEART,35800,DINARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537447211,53744721100021,,,PME,1000,2012-01-01,66.22Z,66.22Y,NN,8 RUE HENRI MAULION,35800,DINARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537885840,53788584000059,,,PME,1000,2011-11-15,66.22Z,66.22Y,NN,99 RUE DE BENODET,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538223603,53822360300027,,MMA,PME,1000,2012-01-02,66.22Z,66.22Y,02,2 PLACE DE LA MAILLETTE,56500,LOCMINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538223603,53822360300043,,MMA,PME,1000,2012-01-02,66.22Z,66.22Y,02,2 RUE SAINT-ARMEL,56660,SAINT-JEAN-BREVELAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538346701,53834670100021,,MMA,PME,1000,2012-01-01,66.22Z,66.22Y,NN,36 RUE DU CHATEAU,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538388992,53838899200017,,,PME,1000,2012-01-01,66.22Z,66.22Y,NN,13 PLACE CHATEAUBRIAND,35120,DOL-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538408204,53840820400039,[ND],[ND],PME,1000,2012-01-02,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],BEGARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538502436,53850243600016,,,PME,1000,2012-01-01,66.22Z,66.22Y,02,46 AVENUE DE MOKA,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538503079,53850307900252,APS PREVOYANCE,,PME,5710,2011-12-09,66.22Z,66.22Y,12,6 RUE PORSTREIN,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538503079,53850307900393,APS PREVOYANCE,APS PREVOYANCE,PME,5710,2011-12-09,66.22Z,66.22Y,12,100 RUE DE LA SAUVAIE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538591439,53859143900012,ANAVEL,ANAVEL,PME,5499,2011-12-16,66.22Z,66.22Y,11,1 AVENUE DES PRUNUS,35270,COMBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538591439,53859143900053,ANAVEL,ANAVEL,PME,5499,2011-12-16,66.22Z,66.22Y,11,12 RUE CLAUDE BERNARD,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539163436,53916343600014,NG ASSURANCES,,PME,6220,2011-10-01,66.22Z,66.22Y,NN,34  PEPINIERE D'ENTREPRISE -,29300,MELLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539343764,53934376400012,PAYS DU LEON,MEILLEUR TAUX.COM,PME,5499,2012-01-20,66.22Z,66.22Y,01,11 RUE D’ARVOR,29400,LANDIVISIAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539343764,53934376400020,PAYS DU LEON,MEILLEUR TAUX.COM,PME,5499,2012-01-20,66.22Z,66.22Y,01,16 RUE D'AIGUILLON,29600,MORLAIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539614909,53961490900023,2R ASSURANCES,,PME,5499,2012-01-17,66.22Z,66.22Y,02,1 PLACE DE L’EGLISE,35800,SAINT-LUNAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582013736,58201373600100,DIOT SA,,ETI,5710,1958-01-01,66.22Z,66.22Y,32,1 RUE ALSACE LORRAINE,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582013736,58201373600118,DIOT SA,,ETI,5710,1958-01-01,66.22Z,66.22Y,32,4 RUE ALSACE LORRAINE,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582013736,58201373600167,DIOT SA,,ETI,5710,1958-01-01,66.22Z,66.22Y,32,4 RUE DES LYCEENS MARTYRS,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642028799,64202879900061,BVR,,PME,5710,1964-01-01,66.22Z,66.22Y,11,3 AV GERMAINE TILLION,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682021274,68202127400100,EURO ASSURANCE,,ETI,5710,1968-01-01,66.22Z,66.22Y,21,RUE JEAN FOURASTIE,29480,LE RELECQ-KERHUON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732820352,73282035200076,PROTECTAS SOC,,PME,5710,1973-01-01,66.22Z,66.22Y,12,1 RUE DU CHATEAU,35390,GRAND-FOUGERAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750346926,75034692600025,,AVIVA ASSURANCES,PME,1000,2012-04-13,66.22Z,66.22Y,01,20 QUAI COMMANDANT MALBERT,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750430597,75043059700021,,,PME,1000,2012-03-08,66.22Z,66.22Y,NN,60 LD KERNEZEN UHELLA,29880,PLOUGUERNEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
